id,list_id,titre,prix,devise,ville,secteur,localisation,marque,modele,annee,kilometrage,carburant,boite_vitesses,puissance_fiscale,etat,origine,premiere_main,nombre_portes,equipements,vendeur,type_vendeur,telephone,date_publication,description,url
77356792,57882224,BMW Série 5 Diesel Automatique 2022 à Rabat,460000,DH,Rabat,,Rabat,BMW,Série 5,2022,142000,Diesel,Automatique,8 CV,Excellent,WW au Maroc,Oui,5,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques",Ayoub SABRI,private,0652136416,2026-05-07T12:38:39Z,"À vendre, superbe BMW 520d (G30 LCI), mise en circulation en 09/2022. Véhicule doté de la motorisation MHEV (Mild Hybrid), offrant plus de souplesse et une consommation optimisée. Points forts et Équipements : - Moteur : 520d MHEV (Hybride léger) - Kilométrage : 138 000 km - Intérieur : Exceptionnels Sièges Confort en cuir Cognac, entièrement électriques et à mémoire (le haut de gamme du confort BMW). - Technologie : BMW Live Cockpit Professional (compteur digital), Grand écran tactile, Apple CarPlay/Android Auto sans fil. - Ambiance : Éclairage d'ambiance LED étendu. - Extérieur : Peinture noire métallisée, Pack M chrome/sport, Phares LED adaptatifs. - Origine : WW Maroc (Immatriculation Rabat - 1 - و). Véhicule très bien entretenu, idéal pour les longs trajets grâce à ses sièges ergonomiques. Aucun frais à prévoir.",https://www.avito.ma/fr/rabat/voitures_d_occasion/BMW_Série_5_Diesel_Automatique_2022_à_Rabat_57882224.htm
77390555,57913385,Toyota Yaris Mazout Modèle 2016,115000,DH,Agadir,Tilila,"Agadir, Tilila",Toyota,Yaris,2016,157000,Diesel,Manuelle,5 CV,Bon,WW au Maroc,Non,5,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, Jantes aluminium, Radar de recul, Verrouillage centralisé à distance, Vitres électriques",sadiki lahoucine,private,0653857693,2026-05-13T12:36:01Z,Toyota Yaris Mazout Modèle 2016,https://www.avito.ma/fr/tilila/voitures_d_occasion/Toyota_Yaris_Mazout_Modèle_2016_57913385.htm
77042844,57588824,Kit Sportage 2021 Diesel 6 CH,,,Kénitra,Centre,"Kénitra, Centre",Kia,Sportage,2021,140000,Diesel,Automatique,6 CV,Excellent,WW au Maroc,Oui,5,"ABS, Airbags, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Vitres électriques",Auto Tihad,shop,0667410042,2026-05-07T12:34:32Z,Bonjour Je Mets En Vente Une Lias Sportage Model 2021 Première Main La Toute Options Pour Plus D’infos merci De Contacter Mr Mohssine.,https://www.avito.ma/fr/centre/voitures_d_occasion/Kit_Sportage_2021_Diesel_6_CH_57588824.htm
77390533,57913367,220 modèle 2008 douane 2011,125000,DH,Agadir,Tilila,"Agadir, Tilila",Mercedes-Benz,220,2008,227000,Diesel,Manuelle,8 CV,Très bon,Dédouanée,Non,5,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques",sadiki lahoucine,private,0653857693,2026-05-13T12:33:01Z,220 modèle 2008 douane 2011 tout option,https://www.avito.ma/fr/tilila/voitures_d_occasion/220_modèle_2008_douane_2011_57913367.htm
77356735,57882146,Berlingo 2021,189000,DH,Agadir,Hay Zaytoun,"Agadir, Hay Zaytoun",Citroën,Berlingo,2021,143,Diesel,Manuelle,6 CV,Très bon,WW au Maroc,Oui,5,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques",Ayoub Bakrra,private,0651351058,2026-05-07T12:28:01Z,"Voiture propre, toute option",https://www.avito.ma/fr/hay_zaytoun/voitures_d_occasion/Berlingo_2021_57882146.htm
77390462,57913290,Hyundai accent 2021,137000,DH,Salé,Sala El Jadida,"Salé, Sala El Jadida",Hyundai,Accent,2021,169000,Diesel,Manuelle,6 CV,Excellent,WW au Maroc,,5,"ABS, CD/MP3/Bluetooth, Climatisation, Vitres électriques",Mohssin,private,0666343919,2026-05-13T12:22:01Z,Belle voiture,https://www.avito.ma/fr/sala_el_jadida/voitures_d_occasion/Hyundai_accent_2021_57913290.htm
77356675,57882100,Mahindra super pick up,130000,DH,Casablanca,Oulfa,"Casablanca, Oulfa",Mahindra,PIK-UP,2022,109200,Diesel,Manuelle,8 CV,Excellent,WW au Maroc,Oui,3,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques",Mohammed,private,0661820412,2026-05-07T12:16:01Z,Pick up neuf Bienvenue,https://www.avito.ma/fr/oulfa/voitures_d_occasion/Mahindra_super_pick_up_57882100.htm
77356678,57882103,Hyundai i35 toit vitré,135300,DH,Fès,Route de Sefrou,"Fès, Route de Sefrou",Hyundai,ix35,2011,200000,Diesel,Automatique,8 CV,Bon,Dédouanée,Non,5,"CD/MP3/Bluetooth, Climatisation, Radar de recul, Régulateur de vitesse, Sièges cuir, Verrouillage centralisé à distance, Vitres électriques",Ahmed Amine,private,,2026-05-07T12:17:01Z,Négociable,https://www.avito.ma/fr/route_de_sefrou/voitures_d_occasion/Hyundai_i35_toit_vitré_57882103.htm
77356634,57882066,Peugeot 2008 Diesel Automatique 2022 à Béni Mellal,248000,DH,Béni Mellal,Toute la ville,"Béni Mellal, Toute la ville",Peugeot,2008,2022,105000,Diesel,Automatique,6 CV,,Dédouanée,Oui,5,,Youssef,private,0642831089,2026-05-07T12:09:01Z,Peugeot 2022 ded 2026/05 allure J accepte reprise,https://www.avito.ma/fr/béni_mellal/voitures_d_occasion/Peugeot_2008_Diesel_Automatique_2022_à_Béni_Mellal_57882066.htm
77356637,57882067,Sandero essence,107000,DH,El Jadida,Hay Essalam,"El Jadida, Hay Essalam",Dacia,Sandero,2024,50000,Essence,Manuelle,6 CV,Neuf,WW au Maroc,Oui,5,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques",Cc Abas,private,0606612792,2026-05-07T12:09:01Z,Jamais touché comme neuf...,https://www.avito.ma/fr/hay_essalam/voitures_d_occasion/Sandero_essence_57882067.htm
77356619,57882057,Voiture toujours en bon état,38000,DH,Temara,Centre Ville,"Temara, Centre Ville",Mercedes-Benz,Classe E,1990,250000,Diesel,Manuelle,10 CV,Correct,Dédouanée,Non,5,"ABS, Airbags, CD/MP3/Bluetooth, Jantes aluminium, Toit ouvrant, Verrouillage centralisé à distance",adam balafrej,private,0717323732,2026-05-07T12:07:01Z,0717323732,https://www.avito.ma/fr/centre_ville/voitures_d_occasion/Voiture_toujours_en_bon_état_57882057.htm
77390349,57913195,Mégane 3 modèle 2015 tt option,125000,DH,Tanger,Centre ville,"Tanger, Centre ville",Renault,Megane,2015,160000,Diesel,Automatique,6 CV,Excellent,,,5,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Régulateur de vitesse, Verrouillage centralisé à distance, Vitres électriques",islam el hajjaji,private,0621797216,2026-05-13T12:07:05Z,Mégane 3 tt option Diesel modèle 2015 5 portes 160 000 Automatique,https://www.avito.ma/fr/centre_ville/voitures_d_occasion/Mégane_3_modèle_2015_tt_option_57913195.htm
77356617,57882055,Nissan Juke,195000,DH,Casablanca,Aïn Chock,"Casablanca, Aïn Chock",Nissan,Juke,2022,70000,Essence,Automatique,6 CV,Très bon,WW au Maroc,Non,5,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques",mehdi,private,0662164111,2026-05-07T12:06:02Z,Nissan Juke 2022 ✅ Disponible sur Casablanca et régions Marque : Nissan Modèle : Juke Année : 2022 Carburant : Essence Kilométrage: 70000km Transmission : automatique,https://www.avito.ma/fr/aïn_chock/voitures_d_occasion/Nissan_Juke_57882055.htm
77356601,57882045,Nissan Qashqai Tekna,165000,DH,Casablanca,Oulfa,"Casablanca, Oulfa",Nissan,Qashqai,2015,170000,Diesel,Manuelle,6 CV,Excellent,WW au Maroc,Non,5,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques",El Manssouri Rachid,private,0602427799,2026-05-07T12:03:02Z,"Nissan Qashqai Tekna, toutes options, peinture d'origine, toujours propre, 0 réparation.",https://www.avito.ma/fr/oulfa/voitures_d_occasion/Nissan_Qashqai_Tekna_57882045.htm
77356597,57882044,PEUGEOT 206,45000,DH,Casablanca,Aïn Chock,"Casablanca, Aïn Chock",Peugeot,206,2006,140000,Essence,Manuelle,6 CV,Très bon,WW au Maroc,Non,5,,M B,private,0677880277,2026-05-07T12:03:01Z,PEUGEOT 206,https://www.avito.ma/fr/aïn_chock/voitures_d_occasion/PEUGEOT_206_57882044.htm
77356560,57882017,Volkswagen Touran Diesel Automatique 2020,248000,DH,Béni Mellal,Toute la ville,"Béni Mellal, Toute la ville",Volkswagen,Touran,2020,160,Diesel,Automatique,8 CV,,Dédouanée,Oui,5,,Youssef,private,0642831089,2026-05-07T11:58:40Z,Touran 2020 fin 2025 J'accepte reprise,https://www.avito.ma/fr/béni_mellal/voitures_d_occasion/Volkswagen_Touran_Diesel_Automatique_2020_57882017.htm
77184040,57722430,Mercedes-Benz Vito 2021,,,Berkane,Toute la ville,"Berkane, Toute la ville",Mercedes-Benz,Vito,2021,174000,Diesel,Automatique,8 CV,Excellent,Dédouanée,Oui,5,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques",Auto Store,shop,0660871177,2026-05-07T11:59:33Z,Mercedes-Benz Vito modèle 2021 dédouané 2025 première main 174000 kilomètres pour plus d’informations n’hésitez pas à me contacter,https://www.avito.ma/fr/berkane/voitures_d_occasion/Mercedes_Benz_Vito_2021_57722430.htm
77356538,57881998,Golf Pack 7.5,168000,DH,Fès,Hay Saada,"Fès, Hay Saada",Volkswagen,Golf 7,2018,147,Diesel,Automatique,8 CV,Très bon,WW au Maroc,Non,5,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques",amine,private,0671309295,2026-05-07T11:56:37Z,"Je mets en vente une Golf Pack 7.5 diesel modèle 2018, boîte automatique, 2 L. Très bon état général, jamais accidentée. Pour les intéressés, veuillez me contacter.",https://www.avito.ma/fr/hay_saada/voitures_d_occasion/Golf_Pack_7_5_57881998.htm
76534929,57130891,Volvo s90 facelift 190cv fin 2021 diesel a Fès,305000,DH,Fès,Centre,"Fès, Centre",Volvo,S90,2021,110000,Diesel,Automatique,8 CV,Excellent,WW au Maroc,Oui,5,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques",DEALMAXCAR,shop,0662075831,2026-05-07T11:53:17Z,Volvo s90 D4 Restylé modèle 2021 diesel Kilométrage 119 000 km Immatriculation rabat Peinture d’origine Avec 2 clés.,https://www.avito.ma/fr/centre/voitures_d_occasion/Volvo_s90_facelift_190cv_fin_2021_diesel_a_Fès_57130891.htm
77390269,57913116,tunfjjbxsy,,,Kénitra,,Kénitra,Ford,Fiesta,2006,2222,Diesel,Manuelle,7 CV,Excellent,Dédouanée,,5,,hanane,private,0670515270,2026-05-13T11:54:06Z,À vendre Ford Fiesta modèle 2006 en excellent état. - Marque : Ford - Modèle : Fiesta - Année modèle : 2006 - Puissance fiscale : 7 CV - Boîte de vitesses : Manuelle - État : Excellent - Droits de douane : Droits de douane payés - Nombre de portes : 5 - Localisation : Kénitra Contactez-moi pour plus d'informations.,https://www.avito.ma/fr/kénitra/voitures_d_occasion/tunfjjbxsy_57913116.htm
77356456,57881926,Voiture 2008 GT LINE Tout option,233000,DH,Casablanca,Sidi Maarouf,"Casablanca, Sidi Maarouf",Peugeot,2008,2020,116000,Diesel,Automatique,6 CV,Excellent,WW au Maroc,Non,5,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques",Abderahim Azabi,private,0723672983,2026-05-07T11:45:01Z,Voiture 2008 GT LINE Tout option Distrounique toute option,https://www.avito.ma/fr/sidi_maarouf/voitures_d_occasion/Voiture_2008_GT_LINE_Tout_option_57881926.htm
77390217,57913069,Audi Q8 Diesel Automatique 2021 à El Jadida,600000,DH,El Jadida,,El Jadida,Audi,Q8,2021,160,Diesel,Automatique,12 CV,Excellent,WW au Maroc,Non,5,"ABS, Airbags, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques",Ashraf Zr,private,0668622203,2026-05-13T11:46:30Z,Audi Q8 sline 2021 full km 160 jamais accidentée,https://www.avito.ma/fr/el_jadida/voitures_d_occasion/Audi_Q8_Diesel_Automatique_2021_à_El_Jadida_57913069.htm
77315332,57843853,BMW Série 3 Diesel Automatique 2015 à Tanger,165000,DH,Tanger,Marchan,"Tanger, Marchan",BMW,Série 3,2015,275675,Diesel,Automatique,8 CV,Excellent,WW au Maroc,Oui,5,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques",Zohra Abbou,private,+31681245605,2026-05-07T11:40:15Z,Panorama électrique,https://www.avito.ma/fr/marchan/voitures_d_occasion/BMW_Série_3_Diesel_Automatique_2015_à_Tanger_57843853.htm
77356409,57881888,Audi A6 2024,,,Casablanca,Ain Sebaa,"Casablanca, Ain Sebaa",Audi,A6,2024,60000,Diesel,Automatique,8 CV,Excellent,WW au Maroc,Oui,5,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques",MOUAD LAMALEM,private,0661174747,2026-05-07T11:38:01Z,Audi A6 2024 Garantie Maison Audi CAC Vidange 60.000 km déjà effectuée.,https://www.avito.ma/fr/ain_sebaa/voitures_d_occasion/Audi_A6_2024_57881888.htm
76609161,57194893,Volvo S60 Hybride 407cv inscription 2022 à Fès,,,Fès,Centre,"Fès, Centre",Volvo,S60,2022,50000,Hybride,Automatique,11 CV,Excellent,WW au Maroc,Oui,5,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques",DEALMAXCAR,shop,0662075831,2026-05-07T11:36:01Z,VOLVO S60 2.0 T8 407 cv Hybride Rechargeable Inscription Modèle fin 2022 Kilométrage 52 000 km Suivie maison. Avec 2 clès prix d’achat neuf 740000 DH entretien maison toujours sous garantie.,https://www.avito.ma/fr/centre/voitures_d_occasion/Volvo_S60_Hybride_407cv_inscription_2022_à_Fès_57194893.htm
77356391,57881873,Accent Automatique 1ère main 2023,162000,DH,Casablanca,Autre secteur,"Casablanca, Autre secteur",Renault,Clio,2023,61890,Diesel,Automatique,6 CV,Excellent,WW au Maroc,Oui,5,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques",chahid,private,0601979821,2026-05-07T11:36:01Z,"Je mets en vente une voiture d'occasion Accent Automatique 1ère main 2023 jamais accidentée, peinture d'origine. Ne répond pas sur WhatsApp.",https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Accent_Automatique_1ère_main_2023_57881873.htm
76254832,56883748,Volkswagen Tiguan Rline 2021 à Oujda,,,Oujda,Centre Ville,"Oujda, Centre Ville",Volkswagen,Tiguan,2021,115000,Diesel,Automatique,8 CV,Excellent,Dédouanée,Oui,5,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques",AUTOHOUSE GERMAN CARS DUSSELDORF,shop,0661952863,2026-05-07T11:32:09Z,Volkswagen Tiguan 4 motion 2021 très bon état,https://www.avito.ma/fr/centre_ville/voitures_d_occasion/Volkswagen_Tiguan_Rline_2021_à_Oujda_56883748.htm
77356327,57881830,Peugeot 208 Diesel Manuelle 2021 à Taza,143000,DH,Taza,,Taza,Peugeot,208,2021,162000,Diesel,Manuelle,6 CV,Excellent,WW au Maroc,Oui,5,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques",Ettaki abderrahmane,private,0667954041,2026-05-07T11:26:42Z,"À vendre Peugeot 208 Diesel Manuelle de 2021 en excellent état. - Kilométrage : 162 000 km - Jantes aluminium, Airbags, Climatisation, Système de navigation GPS, Radar de recul, Vitres électriques, ABS, Régulateur de vitesse, Limiteur de vitesse, CD/MP3/Bluetooth, Ordinateur de bord, Verrouillage centralisé à distance - Marque Peugeot, Modèle 208, Année 2021 - Puissance fiscale 6 CV, Carburant Diesel, Boite Manuelle - Origine WW au Maroc - 5 portes - Première main Contactez-moi pour plus d'informations. Le prix peut être négociable...",https://www.avito.ma/fr/taza/voitures_d_occasion/Peugeot_208_Diesel_Manuelle_2021_à_Taza_57881830.htm
77356313,57881813,Clio4 2020/12,113000,DH,Agadir,Tassila,"Agadir, Tassila",Renault,Clio,2020,102,Diesel,Manuelle,6 CV,Très bon,,Non,5,"CD/MP3/Bluetooth, Caméra de recul, Climatisation, Limiteur de vitesse, Ordinateur de bord, Régulateur de vitesse, Système de navigation/GPS, Vitres électriques",Jamaa oussaada,private,0679698672,2026-05-07T11:23:02Z,Reprise possible Clio 4 2020/12 diesel pour plus d'info contactez moi,https://www.avito.ma/fr/tassila/voitures_d_occasion/Clio4_2020_12_57881813.htm
77356298,57881804,Mercedes-Benz Classe A Diesel Automatique 2013,180000,DH,Tanger,Centre,"Tanger, Centre",Mercedes-Benz,Classe A,2013,140000,Diesel,Automatique,7 CV,Très bon,WW au Maroc,,5,"Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, Limiteur de vitesse, Radar de recul, Régulateur de vitesse, Sièges cuir, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques",Mme,private,0663562868,2026-05-07T11:22:01Z,Je mets en vente ma voiture Mercedes classe A full option très bon état. Les personnes non sérieuses merci de s'abstenir.,https://www.avito.ma/fr/centre/voitures_d_occasion/Mercedes_Benz_Classe_A_Diesel_Automatique_2013_57881804.htm
77390028,57912878,Dacia Dokker Diesel Manuelle 2019,,,Mechra Bel Ksiri,Toute la ville,"Mechra Bel Ksiri, Toute la ville",Dacia,Dokker,2019,134000,Diesel,Manuelle,6 CV,Excellent,WW au Maroc,,,,Sliman Bou,private,0767126818,2026-05-13T11:20:51Z,"Attention, cette voiture est encore propre. Celui qui la veut, qu'il soit le bienvenu. Tout y est encore bien.",https://www.avito.ma/fr/mechra_bel_ksiri/voitures_d_occasion/Dacia_Dokker_Diesel_Manuelle_2019_57912878.htm
